,0
0,263.8689262389671
1,10419.158358121756
2,14388.956121147377
3,742.1475177272223
4,-2203.4641803933773
5,5619.776842627674
6,-670.540731015848
7,2433.2389078340493
8,-4962.057196981739
9,986.1237612448167
10,-3916.60508580599
11,4047.7013733258937
12,18240.476235052105
13,6619.318506333046
14,15036.08264998463
15,-2251.0083345170133
16,-7629.1821934261825
17,-27012.351885917597
18,-8310.430825678166
19,-2655.998673663242
20,2972.4004572026897
21,2166.875665143132
22,-143.93829730851576
23,6459.566504250281
24,1437.9627014857251
25,3392.5193718252704
26,4765.83220754331
27,8511.777817054885
28,2139.9267573829275
29,-1396.6635636293795
30,5712.620897890767
31,4950.125763596501
32,3993.0802694177255
33,-1583.874580032425
34,1581.6494868928567
35,-3208.3876816171687
36,-555.8036273743492
37,-7954.2359124301
38,17049.74804053991
39,-9036.643352845218
40,-983.3453454680275
41,-1563.7064823091496
42,5431.388007763075
43,6210.808750027092
44,2693.7819672804326
45,6151.62775368453
46,1966.5933877897914
47,-1085.3373007427435
48,3158.691924210638
49,1449.97768787737
50,5375.900202068267
51,-4153.480825859355
52,-24693.762024773518
53,2379.3994921487756
54,-15180.50934429071
55,-3100.2920396807604
56,5896.357908080332
57,3585.8270090487786
58,14413.254988384433
59,1378.7844950186554
60,-1146.6324132103473
61,8546.82257812377
