,0
350,1457772.7031093116
351,1452830.865568364
352,1498916.9930894976
353,1485260.830891648
354,1476331.2209304038
355,1509478.8559041666
356,1545544.5406614617
357,1523856.8737004597
358,1483845.609812548
359,1481358.8384286969
360,1448369.8591657141
361,1488179.2084071797
362,1493141.950805965
363,1477558.1500609596
364,1522379.1088558368
365,1533479.146130363
366,1530802.463605971
367,1531057.8498510038
368,1496375.3234870604
369,1490209.4833855354
370,1477243.3487243757
371,1456300.2996406376
372,1448711.80968007
373,1447228.4928734908
374,1392231.535750972
375,1363809.8653008202
376,1347081.2160616317
377,1338092.162048848
378,1336980.7351154054
379,1380666.7335410193
380,1399394.904387813
381,1432043.5666394182
382,1456314.3273405351
383,1494901.294797419
384,1501409.2882953072
385,1509111.0315180046
386,1406925.0258138352
387,1425589.0728841247
388,1472381.5759098204
389,1460700.4393127637
390,1483225.0297523225
391,1498941.050004309
392,1495592.1533640958
393,1507311.2533348568
394,1482218.5939230712
395,1483591.143351504
396,1483018.8653389108
397,1500327.8589866299
398,1498624.9623167422
399,1547650.9816892422
400,1552687.569538461
401,1529056.4248804213
402,1544552.8565510984
403,1539266.9507748007
404,1502127.9577697748
405,1503220.9661513579
406,1485966.096795221
407,1483447.6233506142
408,1498841.4994830794
409,1474256.3242103842
410,1431678.5919552334
411,1414014.317570248
412,1419380.814749928
413,1380753.6825493586
414,1390861.8724425244
415,1379603.6720462136
416,1403096.4218733192
417,1385074.8433210847
418,1377277.9626191203
419,1409136.1052718097
420,1417913.5819982225
421,1440209.284611543
422,1422560.8743254358
423,1441799.565637296
424,1458410.9444633885
425,1458354.8264598204
426,1477174.0407459114
427,1471912.1356154275
428,1472930.2321605869
429,1475338.688795039
430,1502037.7279364574
431,1557169.50775794
432,1572608.5679670596
433,1580860.517291518
434,1573612.3784163275
435,1615132.987544618
436,1624159.7568371128
437,1613776.1464600686
438,1615409.6404524907
439,1609119.0849099292
440,1608390.0125345439
441,1597994.5397385904
442,1646910.6477279328
443,1635466.3647060534
444,1622619.4081889743
445,1642284.1104675545
446,1649894.6533189528
447,1658029.428518314
448,1663979.2462274996
449,1657358.7484464762
450,1838862.497885896
451,1887612.7944265178
452,1856793.3995608303
453,1857428.2732559415
454,1869118.1673499302
455,1870341.4419585117
456,1882349.3536680504
457,1888423.4326572805
458,1882075.3990681602
459,1887848.873238706
460,1872615.7931430025
461,1877052.5868948377
462,1879779.5775028374
463,1893973.6351735424
464,1907089.16832655
465,1909278.7227256908
466,1914556.8454640487
467,1908316.1493691034
468,1902928.7532725853
469,1885825.2281602826
470,1843080.7706234185
471,1819740.9640331345
472,1783944.9100127658
473,1783241.5589431825
474,1823223.8396963158
475,1805943.351679376
476,1808314.1829601175
477,1783151.9175808686
478,1819683.6033015726
479,1805002.217379619
480,1781979.76265789
481,1702749.5794059634
482,1729298.9711995316
483,1751741.6838897225
484,1755105.9140168184
485,1771476.029402767
486,1797121.2203003007
487,1807703.6348748151
488,1810317.3361366903
489,1812566.6191083707
490,1819907.1987318476
491,1820512.9248491842
492,1806873.7589502053
493,1811212.5492737966
494,1808400.2352134513
495,1821309.2282520516
496,1845395.0765515903
497,1852737.6867430517
498,1848720.169892988
499,1843439.6888826464
500,1833338.145884428
501,1839464.9491002515
502,1832828.5392573527
503,1818145.4738594124
504,1850170.5597398167
505,1843882.0942002367
506,1864960.9586939288
507,1878030.4097582942
508,1887175.271370878
509,1881732.3283207854
510,1886914.284017885
511,1889971.0373493468
512,1889669.1022046711
513,1912363.562441923
514,1956680.9706156834
515,1933013.133875927
516,1917135.6260611855
517,1871799.1627022782
518,1871546.1529912213
519,1898419.7048092936
520,1888770.67003059
521,1889512.1639838805
522,1841417.8801912088
523,1840142.8891440248
524,1872817.9686124248
525,1875530.6980825372
526,1869890.5882539663
527,1872909.7816347172
528,1883698.8575726394
529,1896419.8705546858
530,1891395.3187013734
531,1890553.7301558552
532,1914846.3317388017
533,1926082.7491042803
534,1914369.2355884744
535,1915168.8705633157
536,1917362.8915074237
537,1930217.232000449
538,1869182.462366421
539,1873205.0536374457
540,1865849.253474085
541,1870430.5963608061
542,1881307.2208930543
543,1843159.7048127907
544,1843763.9892391365
545,1871100.0665926458
546,1844705.821017881
547,1817320.7148207473
548,1819318.8581143618
549,1817116.3257503225
550,1782085.2364660641
551,1772429.53855241
552,1752816.9819074261
553,1750052.369134717
554,1710325.151271623
555,1723789.8504639429
556,1722173.2814223927
557,1769480.2642341254
558,1772256.996976744
559,1786221.5930212177
560,1801289.165612195
561,1781320.2008049525
562,1768147.5102053825
563,1787106.933100395
564,1787005.250955179
565,1801553.469877158
566,1815754.434016813
567,1802935.3494565217
568,1747461.1214186726
569,1762378.7185248078
570,1779621.25505904
571,1773618.3469792644
572,1770497.5087272967
573,1750771.995227182
574,1768247.3539486204
575,1774170.6399080134
576,1631676.5500572168
577,1621050.5785350343
578,1606427.8737996258
579,1619700.3106784262
580,1619355.1851760796
581,1619630.854911956
582,1642165.8284114387
583,1656745.6661621742
584,1656743.82499519
585,1675517.1652626342
586,1658404.9345563997
587,1644927.2752381763
588,1650805.3450449149
589,1645786.7204245594
590,1648820.5426871993
591,1656041.037862601
592,1671127.9899924311
593,1649369.225053974
594,1648063.642735027
595,1630662.5150510184
596,1596381.5571569845
597,1632557.7469594271
598,1631316.9498029796
599,1635702.4522992112
600,1613347.160616349
601,1596494.6047711137
602,1595704.2642662001
603,1600721.673868564
604,1595834.6608561948
605,1604479.7310336267
606,1630437.4188957482
607,1619883.920892011
608,1627277.151814083
609,1612041.6365693975
610,1605069.174561088
611,1597956.929124855
612,1598408.1720023802
613,1591044.9315890775
614,1568638.2626696108
615,1554611.1882506188
616,1566461.8047113663
617,1549367.4096239954
618,1541435.355905073
619,1495079.1110010173
620,1492870.0280280295
621,1519635.5793609305
622,1501403.33418532
623,1482876.4344379725
624,1466167.5701536327
625,1490665.446090997
626,1523387.2048210385
627,1534772.1393303752
628,1561161.0374351805
629,1605937.6903243978
630,1640858.8634425027
631,1649933.5539856267
632,1684217.402761639
633,1641411.7738072402
634,1626416.3751387075
635,1646300.643805599
636,1659669.7755536549
637,1632023.60907353
638,1836724.1170893372
639,1830416.1202129042
640,1853511.8406290663
641,1834033.1354020473
642,1868575.2613300735
643,1902963.8020532795
644,1906138.5688338315
645,1917522.536416173
646,1870228.5894403402
647,1881103.6232506032
648,1859387.7685148153
649,1869658.8195097253
650,1825665.530914476
