,0
0,-2383.916556437267
1,11892.621316339588
2,-3125.384897102602
3,-2813.8840003313962
4,4409.888975897105
5,-13423.91357742669
6,3752.4660139784683
7,-6707.835534047801
8,-5825.049484795891
9,-10935.614513646811
10,4964.582415979821
11,-67.80123694404028
12,-8124.325766263297
13,11480.74248649017
14,22783.740915409755
15,-3551.156263289042
16,-16465.86476297863
17,-6015.468700170983
18,-52743.71392881591
19,14567.379450119566
20,-5480.521624810295
21,-25730.408076922642
22,684.7050583902746
23,-14269.54619548237
24,39275.41293056868
25,4460.908837076044
26,-16283.536930263508
27,-35268.42763335048
28,-4074.960950567969
29,-25296.24934677512
30,31874.18804541207
31,4866.262030683458
32,13237.241505953716
33,4362.452002500417
34,26203.728436220437
35,6707.571583803045
36,-7503.253655548673
37,489.135017540073
38,-15334.870933672879
39,-3928.194191928953
40,-14938.269050533185
41,-9806.629914126359
42,-3825.3074244344607
43,21405.6307316944
44,6060.893104369286
45,7572.526910778601
46,-3199.513561904896
47,2409.645141203655
48,-10132.618385951966
49,19551.93596460414
50,-7238.675834284397
51,-10398.147404389689
52,-4720.667679274222
53,11854.6400121958
54,6732.438740460901
55,-863.7068369165063
56,-5462.32568356907
57,-7950.537085837452
58,14799.9343889968
59,291.58392194868065
60,-8436.679361220682
61,-17457.16471899161
