,0
0,-37295.553266431205
1,5637.77705083997
2,33551.45155551541
3,-10087.60297551239
4,21738.172739131376
5,-17417.753647010773
6,13711.076576673426
7,47652.676653947216
8,7909.407607107423
9,2612.7514917289373
10,-24456.286274340702
11,-5541.236602556892
12,-57337.71685764473
13,-2050.7506173078436
14,46887.76360373711
15,28969.69761711685
16,-4828.2166417187545
17,16064.796052833786
18,-16654.645739122527
19,14906.927518971264
20,12064.860694859875
21,19105.003513045842
22,4803.902534867637
23,25253.61049766792
24,6111.436088826973
25,-2497.3159915290307
26,-8868.508226837032
27,-20757.388753077015
28,9647.200434130384
29,-4908.575975633925
30,-2908.240732893115
31,8562.165710684843
32,-2263.9277515232097
33,24431.8565692408
34,3167.6542499731295
35,1575.9645763004664
36,-881.8261243889574
37,18317.381513805594
38,7075.866107317153
39,11716.315733164316
40,21720.07188838045
41,23496.88789696456
42,1517.4854468931444
43,-15577.636725095566
44,1169.1132195007522
45,3901.4162255092524
46,9966.937394791516
47,9057.759032372618
48,18591.077460848028
49,-14105.058264744235
50,10190.690090797842
51,5847.672301088693
52,13403.8936831865
53,-18505.89225016907
54,-17856.756195774768
55,-52136.503750324715
56,24046.107557449955
57,-30498.7796654196
58,40964.535495999036
59,-342.65086057502776
60,12159.21950589004
61,-20999.13949878211
